,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,_id,nameRu,nameEn,year,posterUrl,posterUrlPreview,countries[0].country,countries[1].country,countries[2].country,genres[0].genre,genres[1].genre,genres[2].genre,duration,directors[0].directorRu,directors[1].directorRu,directors[2].directorRu,directors[3].directorRu,directors[4].directorRu,directors[5].directorRu,directors[6].directorRu,directors[7].directorRu,directors[8].directorRu,directors[9].directorRu,directors[10].directorRu,directors[11].directorRu,directors[12].directorRu,directors[13].directorRu,directors[14].directorRu,directors[15].directorRu,directors[16].directorRu,directors[17].directorRu,directors[18].directorRu,directors[19].directorRu,directors[20].directorRu,directors[21].directorRu,directors[22].directorRu,directors[23].directorRu,directors[24].directorRu,directors[25].directorRu,directors[26].directorRu,directors[27].directorRu,directors[28].directorRu,directors[29].directorRu,directors[30].directorRu,directors[31].directorRu,directors[32].directorRu,directors[33].directorRu,directors[34].directorRu,directors[35].directorRu,directors[0].directorEn,directors[1].directorEn,directors[2].directorEn,directors[3].directorEn,directors[4].directorEn,directors[5].directorEn,directors[6].directorEn,directors[7].directorEn,directors[8].directorEn,directors[9].directorEn,directors[10].directorEn,directors[11].directorEn,directors[12].directorEn,directors[13].directorEn,directors[14].directorEn,directors[15].directorEn,directors[16].directorEn,directors[17].directorEn,directors[18].directorEn,directors[19].directorEn,directors[20].directorEn,directors[21].directorEn,directors[22].directorEn,directors[23].directorEn,directors[24].directorEn,directors[25].directorEn,directors[26].directorEn,directors[27].directorEn,directors[28].directorEn,directors[29].directorEn,directors[30].directorEn,directors[31].directorEn,directors[32].directorEn,directors[33].directorEn,directors[34].directorEn,directors[35].directorEn,filmId,type,amount,cur,directors,rating
3847,3847,3847,3848,3848,647468b737c1458c9452c4df,Пальма,,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1142206.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1142206.jpg,Россия,Япония,,семейный,приключения,,110.0,Александр Домогаров мл.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142206,,0.0,,0,7.341
3848,3848,3848,3849,3849,647468b737c1458c9452c4e0,Игры шпионов,The Courier,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1140474.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1140474.jpg,Великобритания,США,,триллер,драма,военный,112.0,Доминик Кук,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dominic Cooke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140474,,0.0,,1,6.83
3849,3849,3849,3850,3850,647468b737c1458c9452c4e1,Оборотень,The Wolf of Snow Hollow,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1312918.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1312918.jpg,США,,,ужасы,комедия,детектив,85.0,Джим Каммингс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jim Cummings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312918,,0.0,,1,5.578
3850,3850,3850,3851,3851,647468b837c1458c9452c4e2,Снега больше не будет,Śniegu już nigdy nie będzie,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1226786.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1226786.jpg,Польша,Германия,Нидерланды,драма,комедия,детектив,116.0,Малгожата Шумовска,Михал Энглерт,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malgorzata Szumowska,Michal Englert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226786,,0.0,,2,6.084
3851,3851,3851,3852,3852,647468b837c1458c9452c4e3,"Ганзель, Гретель и Агентство Магии",Secret Magic Control Agency,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/4312553.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4312553.jpg,Россия,США,,мультфильм,комедия,фэнтези,104.0,Алексей Цицилин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4312553,,0.0,,0,7.926
3852,3852,3852,3853,3853,647468b837c1458c9452c4e4,Хребет дьявола,Shookum Hills,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1134989.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1134989.jpg,США,,,ужасы,,,89.0,Брэдли Паркер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bradley Parker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134989,,0.0,,1,4.639
3853,3853,3853,3854,3854,647468b837c1458c9452c4e5,Мой брат – супергерой!,Mio fratello rincorre i dinosauri,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/1201049.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1201049.jpg,Италия,Испания,,комедия,семейный,драма,101.0,Стефано Чипани,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stefano Cipani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201049,,0.0,,1,7.959
3854,3854,3854,3855,3855,647468b837c1458c9452c4e6,Рафаэль. Добрый гений,Raffaello - Il genio sensibile,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1445067.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1445067.jpg,Италия,,,документальный,,,90.0,Лука Тровеллези Чезана,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Luca Trovellesi Cesana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445067,,0.0,,1,7.228
3855,3855,3855,3856,3856,647468b837c1458c9452c4e7,Годзилла против Конга,Godzilla vs. Kong,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/965936.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/965936.jpg,США,,,боевик,фантастика,,113.0,Адам Вингард,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adam Wingard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965936,,0.0,,1,6.165
3856,3856,3856,3857,3857,647468b837c1458c9452c4e8,Поступь хаоса,Chaos Walking,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/634786.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/634786.jpg,США,Канада,Гонконг,фантастика,фэнтези,боевик,109.0,Даг Лайман,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doug Liman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634786,,0.0,,1,6.471
3857,3857,3857,3858,3858,647468b837c1458c9452c4e9,Июльский дождь,,1966,https://kinopoiskapiunofficial.tech/images/posters/kp/42669.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/42669.jpg,СССР,,,драма,,,109.0,Марлен Хуциев,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42669,,0.0,,0,7.8
3858,3858,3858,3859,3859,647468b837c1458c9452c4ea,Дочь волка,Daughter of the Wolf,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/1147874.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1147874.jpg,Канада,,,боевик,триллер,,88.0,Дэвид Хэкл,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Hackl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147874,,0.0,,1,5.703
3859,3859,3859,3860,3860,647468b937c1458c9452c4eb,"Любовь, свадьбы и прочие катастрофы","Love, Weddings & Other Disasters",2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1302043.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1302043.jpg,США,,,мелодрама,комедия,,96.0,Деннис Дуган,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dennis Dugan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302043,,0.0,,1,5.661
3860,3860,3860,3861,3861,647468b937c1458c9452c4ec,Ая и ведьма,Aya to majo,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1387151.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1387151.jpg,Япония,,,аниме,мультфильм,фэнтези,82.0,Горо Миядзаки,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goro Miyazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387151,,0.0,,1,6.493
3861,3861,3861,3862,3862,647468b937c1458c9452c4ed,Гипосомния,Cortex,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1251014.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1251014.jpg,Германия,,,триллер,драма,криминал,102.0,Мориц Бляйбтрой,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moritz Bleibtreu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251014,,0.0,,1,5.39
3862,3862,3862,3863,3863,647468b937c1458c9452c4ee,NAVI. Рожденные побеждать,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/4365812.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4365812.jpg,Россия,Украина,,документальный,спорт,,48.0,Лейла Недорослева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4365812,,0.0,,0,6.296
3863,3863,3863,3864,3864,647468b937c1458c9452c4ef,МУЛЬТ в кино 124. Весенние смешинки,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/4400162.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4400162.jpg,Россия,,,детский,мультфильм,,45.0,Вера Мякишева,Михаил Медведев,Александр Люткевич,Николай Козлов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400162,,0.0,,0,0.0
3864,3864,3864,3865,3865,647468b937c1458c9452c4f0,"Печень, или История одного стартапа",,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/1301680.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1301680.jpg,Россия,,,комедия,криминал,драма,91.0,Иван Снежкин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301680,,0.0,,0,6.055
3865,3865,3865,3866,3866,647468b937c1458c9452c4f1,Слепок,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/4394762.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4394762.jpg,Россия,,,драма,,,59.0,Андрей Сильвестров,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4394762,,0.0,,0,0.0
3866,3866,3866,3867,3867,647468bb37c1458c9452c4f2,Майор Гром: Чумной Доктор,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1109271.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1109271.jpg,Россия,,,боевик,криминал,детектив,136.0,Олег Трофим,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109271,,0.0,,0,7.183
3867,3867,3867,3868,3868,647468bb37c1458c9452c4f3,Вспомнить всё,Total Recall,1990,https://kinopoiskapiunofficial.tech/images/posters/kp/2443.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/2443.jpg,США,Мексика,,фантастика,боевик,приключения,113.0,Пол Верховен,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Verhoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443,,0.0,,1,7.67
3868,3868,3868,3869,3869,647468bb37c1458c9452c4f4,После Чернобыля,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/667893.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/667893.jpg,Россия,Украина,США,ужасы,триллер,детектив,81.0,Игорь Кинько,Максим Литвинов,Данил Алексеев,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667893,,0.0,,0,4.516
3869,3869,3869,3870,3870,647468bb37c1458c9452c4f5,Маша,,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1162783.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1162783.jpg,Россия,,,драма,триллер,,86.0,Анастасия Пальчикова,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162783,,0.0,,0,6.214
3870,3870,3870,3871,3871,647468bb37c1458c9452c4f6,Ученик экзорциста,The Seventh Day,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1323039.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1323039.jpg,США,,,ужасы,детектив,,87.0,Джастин П. Ланж,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Justin P. Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323039,,0.0,,1,5.36
3871,3871,3871,3872,3872,647468bb37c1458c9452c4f7,Пришелец из Сказки,Władcy przygód. Stąd do Oblivio,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/1058741.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1058741.jpg,Польша,,,боевик,комедия,приключения,101.0,Томаш Шафраньски,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomasz Szafranski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058741,,0.0,,1,5.271
3872,3872,3872,3873,3873,647468bc37c1458c9452c4f8,Исход,Exodus,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1140301.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1140301.jpg,США,,,фантастика,,,75.0,Логан Стоун,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logan Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140301,,0.0,,1,4.179
3873,3873,3873,3874,3874,647468bc37c1458c9452c4f9,В ринге только девушки,Chick Fight,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1332347.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1332347.jpg,США,,,боевик,драма,комедия,97.0,Пол Лейден,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Leyden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332347,,0.0,,1,4.969
3874,3874,3874,3875,3875,647468bc37c1458c9452c4fa,Розовое облако,A Nuvem Rosa,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/937395.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/937395.jpg,Бразилия,,,драма,фантастика,,105.0,Юли Жербази,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iuli Gerbase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937395,,0.0,,1,5.544
3875,3875,3875,3876,3876,647468bc37c1458c9452c4fb,Дино Дана,Dino Dana: The Movie,2019,https://kinopoiskapiunofficial.tech/images/posters/kp/1384181.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1384181.jpg,Канада,США,,фэнтези,приключения,семейный,85.0,Дж.Дж. Джонсон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J.J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384181,,0.0,,1,8.151
3876,3876,3876,3877,3877,647468bc37c1458c9452c4fc,"Помогите, я уменьшил свою училку!","Hilfe, ich hab meine Lehrerin geschrumpft",2015,https://kinopoiskapiunofficial.tech/images/posters/kp/854231.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/854231.jpg,Германия,Австрия,,фэнтези,боевик,комедия,90.0,Свен Унтервальдт мл.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sven Unterwaldt Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854231,,0.0,,1,7.566
3877,3877,3877,3878,3878,647468bc37c1458c9452c4fd,Леонид Агутин. Cosmo Life,Cosmo Life,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/4382053.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4382053.jpg,Россия,Куба,Мексика,музыка,документальный,концерт,80.0,Алексей Логвинченко,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4382053,,0.0,,0,0.0
3878,3878,3878,3879,3879,647468bc37c1458c9452c4fe,Тинторетто и новая Венеция,Tintoretto. L'artista che uccise la pittura,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/4374924.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4374924.jpg,Италия,Германия,,документальный,,,85.0,Эрминио Перокко,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erminio Perocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4374924,,0.0,,1,7.679
3879,3879,3879,3880,3880,647468bc37c1458c9452c4ff,Все будет хорошо,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/4365754.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/4365754.jpg,Нидерланды,США,Латвия,драма,мультфильм,мелодрама,86.0,Анет Мелис,Карлос Ласкано,Девон Эйвери,Джоби Нэм,Джонатан Элберс,Фрэнк Айшу,Флор Адамс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anete Melece,Carlos Lascano,Devon Avery,Jobie Nam,Jonathan Elbers,Frank Ychou,Floor Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4365754,,0.0,,7,0.0
3880,3880,3880,3881,3881,647468bc37c1458c9452c500,Мортал Комбат,Mortal Kombat,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/8062.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/8062.jpg,США,,,боевик,фэнтези,фантастика,110.0,Саймон Маккуойд,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simon McQuoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8062,,0.0,,1,6.152
3881,3881,3881,3882,3882,647468bd37c1458c9452c501,Уроки фарси,Persian Lessons,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1209777.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1209777.jpg,Россия,Германия,Беларусь,драма,военный,история,128.0,Вадим Перельман,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vadim Perelman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209777,,0.0,,1,7.887
3882,3882,3882,3883,3883,647468bd37c1458c9452c502,Минари,Minari,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1286541.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1286541.jpg,США,,,драма,,,115.0,Ли Айзек Чун,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee Isaac Chung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286541,,0.0,,1,6.908
3883,3883,3883,3884,3884,647468bd37c1458c9452c503,100% волк,100% Wolf,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1204003.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1204003.jpg,Австралия,Бельгия,,мультфильм,фэнтези,комедия,96.0,Алекс Стадерманн,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexs Stadermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204003,,0.0,,1,5.857
3884,3884,3884,3885,3885,647468bd37c1458c9452c504,Препод: История Галатеи,Women,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1264720.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1264720.jpg,США,Великобритания,,триллер,драма,криминал,90.0,Антон Сигурдссон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anton Sigurdsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264720,,0.0,,1,5.158
3885,3885,3885,3886,3886,647468bd37c1458c9452c506,Красотка,Sweat,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1387201.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1387201.jpg,Польша,Швеция,,драма,,,106.0,Магнус фон Хорн,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnus von Horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387201,,0.0,,1,5.783
3886,3886,3886,3887,3887,647468bd37c1458c9452c507,Кинотеатр кошмаров,Nightmare Cinema,2018,https://kinopoiskapiunofficial.tech/images/posters/kp/1083500.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1083500.jpg,США,,,ужасы,,,119.0,Алехандро Брюгес,Джо Данте,Мик Гэррис,Рюхэй Китамура,Дэвид Слэйд,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Brugués,Joe Dante,Mick Garris,Ryuhei Kitamura,David Slade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083500,,0.0,,5,5.536
3887,3887,3887,3888,3888,647468bd37c1458c9452c508,Будь моим Кириллом,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1445243.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1445243.jpg,Россия,,,комедия,,,96.0,Павел Емелин,Алла Елисеева,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445243,,0.0,,0,6.917
3888,3888,3888,3889,3889,647468bd37c1458c9452c509,Книга моря,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1214042.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1214042.jpg,Россия,,,документальный,мультфильм,,85.0,Алексей Вахрушев,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214042,,0.0,,0,7.23
3889,3889,3889,3890,3890,647468be37c1458c9452c50a,Заповедь зла,The Curse of Audrey Earnshaw,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1191643.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1191643.jpg,Канада,,,ужасы,драма,,93.0,Томас Роберт Ли,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Robert Lee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191643,,0.0,,1,4.767
3890,3890,3890,3891,3891,647468be37c1458c9452c50b,24 снега,,2015,https://kinopoiskapiunofficial.tech/images/posters/kp/1006642.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1006642.jpg,Россия,,,документальный,,,93.0,Михаил Барынин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006642,,0.0,,0,7.837
3891,3891,3891,3892,3892,647468be37c1458c9452c50e,Чернобыль,,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1249198.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1249198.jpg,Россия,,,драма,история,,136.0,Данила Козловский,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249198,,0.0,,0,4.785
3892,3892,3892,3893,3893,647468be37c1458c9452c50f,Гениальное ограбление,Way Down,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1236795.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1236795.jpg,Испания,Франция,,боевик,триллер,приключения,118.0,Жауме Балагеро,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jaume Balagueró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236795,,0.0,,1,6.42
3893,3893,3893,3894,3894,647468be37c1458c9452c510,Вайолет Эвергарден. Фильм,Violet Evergarden: The Movie,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1199636.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1199636.jpg,Япония,,,аниме,мультфильм,драма,140.0,Таити Исидатэ,Таити Огава,Синпэй Сава,Такуя Ямамура,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taichi Ishidate,Taichi Ogawa,Shinpei Sawa,Takuya Yamamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199636,,0.0,,4,8.361
3894,3894,3894,3895,3895,647468be37c1458c9452c511,От винта 2,,2021,https://kinopoiskapiunofficial.tech/images/posters/kp/1239328.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1239328.jpg,Россия,,,детский,приключения,комедия,83.0,Ваге Саргсян,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239328,,0.0,,0,4.48
3895,3895,3895,3896,3896,647468be37c1458c9452c512,Заклятье: Новый ритуал,La funeraria,2020,https://kinopoiskapiunofficial.tech/images/posters/kp/1401241.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1401241.jpg,Аргентина,,,ужасы,,,86.0,Мауро Иван Ойеда,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mauro Iván Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401241,,0.0,,1,3.791
